Date,Open,High,Low,Close ,Adj Close ,Volume
14-May-24,"10,300.00","10,400.00","10,200.00","10,300.00","10,101.92","8,204,800"
13-May-24,"10,600.00","10,600.00","10,025.00","10,300.00","10,101.92","7,265,800"
8-May-24,"10,825.00","10,850.00","10,575.00","10,775.00","10,567.79","4,333,600"
7-May-24,"10,900.00","10,925.00","10,650.00","10,775.00","10,567.79","2,877,500"
6-May-24,"11,150.00","11,150.00","10,750.00","10,850.00","10,641.35","2,850,400"
3-May-24,"10,475.00","10,850.00","10,325.00","10,850.00","10,641.35","3,524,800"
2-May-24,"10,875.00","10,875.00","10,300.00","10,475.00","10,273.56","5,930,000"
30-Apr-24,"10,700.00","10,975.00","10,700.00","10,875.00","10,665.87","6,660,300"
29-Apr-24,"10,750.00","10,800.00","10,575.00","10,675.00","10,469.71","4,497,500"
26-Apr-24,"10,700.00","10,775.00","10,550.00","10,600.00","10,396.15","4,076,200"
25-Apr-24,"10,275.00","10,925.00","10,100.00","10,700.00","10,494.23","16,918,500"
24-Apr-24,"9,925.00","10,225.00","9,925.00","10,175.00","9,979.33","8,075,100"
23-Apr-24,"9,825.00","10,025.00","9,825.00","9,925.00","9,734.13","5,539,400"
22-Apr-24,"9,850.00","9,975.00","9,650.00","9,800.00","9,611.54","8,329,600"
19-Apr-24,"9,975.00","10,000.00","9,600.00","9,725.00","9,537.98","11,496,400"
18-Apr-24,"10,150.00","10,175.00","9,800.00","10,100.00","9,905.77","11,022,600"
17-Apr-24,"10,050.00","10,300.00","10,050.00","10,150.00","9,954.81","14,369,100"
16-Apr-24,"10,300.00","10,625.00","10,075.00","10,100.00","9,905.77","18,880,100"
5-Apr-24,"11,050.00","11,050.00","10,850.00","10,850.00","10,641.35","2,242,100"
4-Apr-24,"11,000.00","11,100.00","10,950.00","11,025.00","10,812.98","2,527,700"
3-Apr-24,"11,200.00","11,200.00","10,925.00","11,000.00","10,788.46","2,469,800"
2-Apr-24,"11,250.00","11,250.00","11,025.00","11,200.00","10,984.62","4,363,900"
1-Apr-24,"11,375.00","11,375.00","11,000.00","11,225.00","11,009.13","5,789,500"
28-Mar-24,"11,025.00","11,600.00","10,850.00","11,600.00","11,376.92","8,583,800"
27-Mar-24,"10,875.00","11,150.00","10,875.00","11,000.00","10,788.46","5,181,700"
26-Mar-24,"11,000.00","11,000.00","10,350.00","10,850.00","10,641.35","17,108,300"
25-Mar-24,"11,300.00","11,300.00","11,025.00","11,200.00","10,984.62","4,031,700"
22-Mar-24,"11,000.00","11,125.00","10,900.00","11,125.00","10,911.06","4,113,600"
21-Mar-24,"11,225.00","11,225.00","10,950.00","10,950.00","10,739.42","8,369,200"
20-Mar-24,"11,000.00","11,225.00","10,975.00","11,225.00","11,009.13","4,770,900"
19-Mar-24,"10,900.00","11,225.00","10,750.00","11,000.00","10,788.46","12,233,400"
18-Mar-24,"10,750.00","10,950.00","10,750.00","10,850.00","10,641.35","9,332,700"
15-Mar-24,"10,750.00","10,800.00","10,600.00","10,725.00","10,518.75","15,472,200"
14-Mar-24,"10,725.00","10,900.00","10,650.00","10,900.00","10,690.38","9,405,800"
13-Mar-24,"10,750.00","10,850.00","10,600.00","10,725.00","10,518.75","13,549,200"
8-Mar-24,"10,600.00","10,900.00","10,600.00","10,775.00","10,567.79","10,088,700"
7-Mar-24,"11,150.00","11,150.00","10,700.00","10,700.00","10,494.23","14,189,000"
6-Mar-24,"11,350.00","11,350.00","11,100.00","11,150.00","10,935.58","4,603,700"
5-Mar-24,"11,450.00","11,475.00","11,350.00","11,375.00","11,156.25","3,559,500"
4-Mar-24,"11,625.00","11,625.00","11,450.00","11,450.00","11,229.81","3,310,000"
1-Mar-24,"11,475.00","11,625.00","11,475.00","11,625.00","11,401.44","9,250,500"
29-Feb-24,"11,600.00","11,625.00","11,450.00","11,550.00","11,327.88","5,965,900"
28-Feb-24,"11,600.00","11,625.00","11,550.00","11,600.00","11,376.92","1,213,000"
27-Feb-24,"11,550.00","11,650.00","11,500.00","11,600.00","11,376.92","3,928,400"
26-Feb-24,"11,575.00","11,650.00","11,475.00","11,550.00","11,327.88","2,626,300"
23-Feb-24,"11,650.00","11,650.00","11,450.00","11,550.00","11,327.88","4,537,500"
22-Feb-24,"11,525.00","11,625.00","11,475.00","11,600.00","11,376.92","4,281,600"
21-Feb-24,"11,550.00","11,550.00","11,325.00","11,475.00","11,254.33","4,232,000"
20-Feb-24,"11,575.00","11,650.00","11,450.00","11,550.00","11,327.88","4,743,300"
